###################################################################################
#
# Mesen Game Database
#
# Automatically generated database based on Nestopia's DB and NesCartDB
#
# Generated on 2022-07-21 using:
#     -NewRisingSun's NES 2.0 header database (2021-12-25)
#     -NesCartDB (dated 2017-08-21)
#     -Nestopia UE's latest DB (dated 2015-10-22) 
# 
# Fields: CRC, System, Board, PCB, Chip, Mapper, PrgRomSize, ChrRomSize, ChrRamSize, WorkRamSize, SaveRamSize, Battery, Mirroring, Controller Type, Bus Conflicts, SubMapper, VsSystemType, PpuModel
#
###################################################################################
E74A91BB,NesNtsc,NES-SLROM,NES-SLROM-05,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
E74AA15A,Famicom,HVC-SGROM,HVC-SGROM-03,MMC1A,1,128,0,8,0,0,0,h,1,,0,,
E75107EB,NesNtsc,,,,215,512,512,0,0,0,0,h,1,,0,,
E77531B4,Dendy,,,,253,256,512,2,0,8,1,h,1,,0,,
E77E063B,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E783DE86,NesNtsc,,,,4,128,128,0,8,0,1,h,1,,0,,
E784989E,NesNtsc,,,,1,128,32,0,0,8,1,h,1,,0,,
E7882A07,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
E78A394C,Famicom,HVC-TLROM,HVC-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
E7962A37,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
E797AB97,NesNtsc,,,,30,512,0,32,0,0,1,v,1,,0,,
E79F157E,NesNtsc,,,,176,16384,0,128,0,0,0,h,42,,2,,
E7AD92E2,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E7AEB114,Dendy,,,,558,1024,0,8,0,8,1,h,1,,0,,
E7B34C02,NesNtsc,,,,4,256,256,0,0,1,1,h,1,,1,,
E7C29858,NesNtsc,,,,1,256,0,8,0,8,1,h,1,,0,,
E7C981A2,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
E7C9D022,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E7D1982E,NesNtsc,,,,134,512,512,0,0,0,0,h,42,,0,,
E7D2C49D,NesNtsc,NES-NROM-128,NES-NROM-128-03,,0,16,8,0,0,0,0,h,1,,0,,
E7D4AF5D,NesNtsc,,,,4,128,128,0,8,0,0,h,1,,0,,
E7D6B718,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E7D7FA3C,NesNtsc,,,,281,1024,1024,0,0,0,0,h,1,,0,,
E7DA8A04,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
E7DDFEE3,Famicom,HVC-TSROM,HVC-TSROM-01,MMC3A,4,256,128,0,8,0,0,h,1,,0,,
E7E6D507,NesNtsc,,,,282,1024,1024,0,0,0,0,h,42,,0,,
E7EAD93B,NesNtsc,NES-SFROM,NES-SFROM-03,MMC1B3,1,128,32,0,0,0,0,h,1,,0,,
E7EB2689,NesPal,,,,4,128,128,0,0,0,0,h,1,,0,,
E8000BF7,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
E801BAFA,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
E801F662,Famicom,,,,0,16,8,,0,0,0,h,,,,,
E8120BC2,NesNtsc,,,,562,256,256,0,8,0,0,v,1,,1,,
E8132223,VT369,,,,427,16384,0,0,0,0,0,h,1,,0,,
E81C71E9,NesNtsc,HVC-CNROM,HVC-CNROM-256K-01,,3,32,32,0,0,0,0,v,1,,2,,
E81DD8F6,NesNtsc,,,,19,256,128,0,0,8,1,h,1,,2,,
E81E2DD2,Dendy,,,,58,128,64,0,0,0,0,h,1,,0,,
E82714C5,Dendy,,,,4,256,256,0,0,0,0,h,1,,0,,
E83E5726,NesNtsc,,,,176,512,512,0,0,0,0,h,42,,0,,
E840FD21,NesNtsc,NES-TLROM,NES-TLROM-02,MMC3A,4,128,128,0,0,0,0,h,2,,0,,
E841518E,Playchoice,,,,1,32,32,0,0,0,0,h,1,,5,,
E84274C5,NesNtsc,,,,8,128,32,0,0,0,0,v,1,,0,,
E847BF74,NesNtsc,,,,1,32,32,0,0,0,0,h,1,,5,,
E8483C36,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
E854C385,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
E8551F28,Playchoice,,,,0,16,8,0,0,0,0,h,1,,0,,
E85B4D3D,NesNtsc,,,,2,128,0,8,0,0,0,v,9,,2,,
E85EF362,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
E8607D32,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
E864AA4F,NesNtsc,,,,19,512,256,0,0,8,1,h,1,,2,,
E8676D77,NesNtsc,,,,0,16,8,0,0,0,0,v,32,,0,,
E87092B9,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
E87299D3,Dendy,,,,224,1024,0,8,0,8,1,h,1,,0,,
E87E182E,NesNtsc,,,,0,32,8,0,8,0,0,v,1,,0,,
E87EA65C,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
E8829001,Famicom,,,,148,32,32,0,0,0,0,v,1,,0,,
E8950BE6,NesNtsc,,,,176,1024,1024,0,0,0,0,h,1,,0,,
E8973B45,NesNtsc,,,,6,128,0,8,8,0,0,v,1,,0,,
E8A11BD7,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E8AC8A3A,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E8AF6FF5,Famicom,HVC-CNROM,097,,3,32,32,0,0,0,0,v,1,,2,,
E8B20197,VsSystem,,,,99,32,16,0,2,0,0,4,4,,0,0,3
E8B4834C,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
E8B5BFBC,VT02,,,,256,1024,0,0,0,0,0,h,42,,0,,
E8BAA782,Famicom,HVC-SKROM,HVC-SKROM-05,MMC1B2,1,128,128,0,0,8,1,h,1,,0,,
E8BD5AC3,NesNtsc,,,,176,256,128,0,0,0,0,h,42,,1,,
E8BF92F7,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,1,,
E8C53885,NesNtsc,,,,2,64,0,8,0,0,0,v,1,,2,,
E8D57B47,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
E8D70DDE,NesNtsc,,,,403,1024,0,32,0,0,0,h,3,,0,,
E8EAFBC1,Dendy,,,,176,512,0,8,0,32,1,h,1,,2,,
E8EDCB61,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E8F4C651,NesNtsc,,,,0,32,8,0,0,0,0,v,32,,0,,
E8F57BCF,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
E9023072,Famicom,JALECO-JF-01,JF-01,,0,16,8,0,0,0,0,h,1,,0,,
E902746D,NesNtsc,,,,1,128,128,0,0,8,1,h,1,,0,,
E902B515,NesNtsc,,,,134,512,512,0,0,0,0,h,1,,0,,
E905A251,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
E90F580B,NesNtsc,,,,304,48,0,8,0,0,0,h,1,,0,,
E911BCC4,Famicom,NAMCOT-3301,3301,,0,16,8,0,0,0,0,h,1,,0,,
E912CE65,NesNtsc,,,,346,64,0,8,8,0,0,h,1,,0,,
E917380B,NesNtsc,,,,1,128,0,8,8,0,0,h,1,,0,,
E9176129,Famicom,HVC-TEROM,UNK-HVC-TEROM,MMC3B,4,32,32,0,0,0,0,h,1,,0,,
E91ECC29,NesNtsc,,,,1,256,0,8,0,0,0,h,1,,0,,
E9248433,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E92821D0,NesNtsc,,,,202,128,56,0,0,0,0,h,1,,0,,
E92A3B98,Dendy,,,,4,256,256,0,0,16,1,h,1,,0,,
E92D7C09,NesNtsc,,,,562,256,128,0,8,0,0,v,1,,1,,
E9346256,NesNtsc,,,,428,128,64,0,0,0,0,h,1,,0,,
E93B0284,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
E93DCF0E,NesNtsc,,,,1,256,0,8,0,8,1,h,1,,0,,
E940D56F,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
E943EC4D,NesNtsc,NES-SLRROM,NES-SLRROM-01,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
E949E031,NesNtsc,,,,4,256,256,0,0,8,1,h,1,,0,,
E949EF8A,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
E94A2B76,NesNtsc,,,,562,128,128,0,8,0,0,v,1,,1,,
E94D5181,Famicom,HVC-SNROM,HVC-SNROM-09,MMC1B2,1,256,0,8,0,8,1,h,1,,0,,
E94E883D,NesPal,NES-TSROM,NES-TSROM-03,MMC3A,4,128,128,0,8,0,0,h,1,,0,,
E9530055,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
E953A676,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E95454FC,Famicom,,,,4,128,128,0,0,0,0,h,1,,0,,
E95E51E0,Famicom,,,,1,128,128,0,0,0,0,h,1,,0,,
E9744705,NesNtsc,,,,4,512,0,8,0,0,0,h,1,,0,,
E97F24FD,NesNtsc,,,,561,256,0,32,8,0,0,v,1,,1,,
E97F2F5D,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E9816F28,VT03,,,,256,32,80,0,0,0,0,h,1,,1,,
E98AB943,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
E99612C3,NesNtsc,,,,268,2048,0,256,0,0,0,h,1,,0,,
E9990228,NesNtsc,,,,206,32,32,0,0,0,0,h,1,,0,,
E99BB9CB,NesNtsc,,,,562,64,0,32,8,0,0,v,1,,1,,
E9A13751,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E9A151CB,NesNtsc,,,,4,256,256,0,0,0,0,h,1,,0,,
E9A65B27,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
E9A6C211,NesNtsc,KONAMI-SLROM,351908,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
E9A6F17D,VsSystem,,,,99,32,8,,0,0,0,4,5,,,,1
E9A7FE9E,Dendy,UNL-EDU2000,,,65000,1024,,8,0,32,1,,38,,,,
E9AD2163,NesNtsc,NTDEC-N715061,N715061,,3,32,32,0,0,0,0,h,1,,2,,
E9B054F6,NesNtsc,,,,86,128,64,0,0,0,0,v,1,,1,,
E9B3E837,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
E9C387EC,NesNtsc,NES-TLROM,NES-TLROM-02,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
E9D187A8,VT03,,,,256,32,16,0,0,0,0,h,1,,1,,
E9D352EB,NesPal,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
E9E12799,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
E9E1C6CC,NesPal,,,,4,128,128,0,8,0,0,h,1,,0,,
E9ED58C6,NesNtsc,,,,134,512,512,0,0,0,0,h,1,,0,,
E9EDBA24,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
E9F16673,Famicom,,,,148,32,64,0,0,0,0,h,1,,0,,
E9F8E01C,NesPal,,,,198,640,0,8,4,8,1,h,1,,0,,
E9F8EF15,NesPal,NES-TLROM,NES-TLROM-03,MMC3B,4,256,128,0,0,0,0,h,1,,0,,
E9FB30EB,NesNtsc,,,,0,32,0,8,0,0,0,h,1,,0,,
EA026E48,NesNtsc,,,,1,32,32,0,0,0,0,h,1,,5,,
EA113128,NesNtsc,COLORDREAMS-74*377,UNK-COLORDREAMS-REVC,,11,64,64,0,0,0,0,v,1,,0,,
EA19080A,NesNtsc,AVE-NINA-03,NINA-03 REV. A,,79,32,32,0,0,0,0,h,1,,0,,
EA2511A4,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
EA27B477,NesNtsc,ACCLAIM-MC-ACC,53361-2,MC-ACC,4,128,128,0,0,0,0,h,1,,3,,
EA2B9D3F,NesNtsc,,,,6,256,0,8,8,0,0,v,1,,2,,
EA31CCD3,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
EA39CD0F,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
EA3D2860,NesNtsc,,,,4,256,256,0,0,8,1,h,1,,0,,
EA3E78DD,Famicom,JALECO-JF-37,JF-37,SS88006,18,128,256,0,0,0,0,h,1,,0,,
EA4197B9,NesNtsc,,,,222,128,256,0,0,0,0,h,1,,2,,
EA4EB69E,NesNtsc,NES-SFROM,NES-SFROM-03,MMC1B2,1,128,32,0,0,0,0,h,1,,0,,
EA621993,VT03,,,,256,16,16,0,0,0,0,h,1,,1,,
EA72E419,NesNtsc,,,,71,64,0,8,0,0,0,v,1,,0,,
EA7682A9,NesNtsc,,,,311,80,8,0,0,0,0,v,1,,0,,
EA7BA0A9,NesNtsc,,,,0,16,0,8,0,0,0,v,1,,0,,
EA831217,Dendy,,,,224,1024,0,8,0,8,1,h,1,,0,,
EA89963F,Famicom,HVC-CNROM,097,,3,32,32,0,0,0,0,v,1,,2,,
EA90F3E2,Famicom,BANDAI-CNROM,BA-ランニング,,3,32,32,0,0,0,0,h,14,,2,,
EAA51D05,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
EAA7BE23,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
EAB002AE,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
EAB4B794,Dendy,,,,58,128,64,0,0,0,0,h,42,,0,,
EAB681C8,NesNtsc,,,,59,128,64,0,0,0,0,h,1,,0,,
EAB93CFB,Famicom,HVC-SLROM,HVC-SLROM-03,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
EABBB630,Dendy,,,,176,512,0,8,0,32,1,h,1,,2,,
EABF82EB,NesNtsc,,,,333,512,512,0,0,0,0,h,1,,0,,
EAC2F56F,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
EAC38105,NesNtsc,NES-CNROM,NES-CNROM-06,,3,32,32,0,0,0,0,v,1,,2,,
EAD2A2FF,NesNtsc,,,,562,384,128,0,8,0,0,v,1,,1,,
EAD40557,Dendy,,,,0,32,8,0,0,0,0,h,1,,0,,
EAD80031,NesNtsc,,,,126,2048,1024,0,0,0,0,h,42,,0,,
EAE4D2AE,Dendy,,,,178,512,0,8,0,0,0,h,1,,0,,
EAE7D8A0,NesNtsc,,,,228,32,512,0,0,0,0,h,1,,0,,
EAF7ED72,NesNtsc,NES-SNROM,NES-SNROM-03,MMC1A,1,128,0,8,0,8,1,h,1,,0,,
EAFEF58B,Dendy,,,,167,128,0,8,8,0,0,h,38,,0,,
EB07D912,NesNtsc,,,,45,512,512,0,0,0,0,h,1,,0,,
EB0BDA7E,NesNtsc,TENGEN-800032,800032 REV A,337006,64,128,128,0,0,0,0,h,1,,0,,
EB15169E,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
EB190367,NesNtsc,,,,19,128,128,0,0,0,0,h,1,,5,,
EB19F0DB,NesNtsc,,,,562,128,128,0,8,0,0,v,1,,1,,
EB297321,NesNtsc,,,,17,256,256,0,8,0,0,v,1,,0,,
EB2D56C0,Famicom,,,,198,640,,8,1,8,1,,,,,,
EB38F8AE,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
EB40630F,NesNtsc,,,,221,1024,0,8,0,0,0,h,42,,0,,
EB465156,Famicom,HVC-CNROM,CN-04B,,3,32,32,0,0,0,0,v,1,,2,,
EB4CCA31,NesNtsc,,,,79,32,32,0,0,0,0,v,1,,0,,
EB4D468B,NesNtsc,,,,11,64,32,0,0,0,0,v,1,,0,,
EB601D0F,NesNtsc,,,,562,128,128,0,8,0,0,v,1,,1,,
EB61133B,NesNtsc,NES-CNROM,NES-CNROM-07,,3,32,32,0,0,0,0,h,1,,2,,
EB637549,NesNtsc,,,,4,128,0,8,0,0,0,h,1,,0,,
EB6A29D6,NesNtsc,,,,23,256,128,0,8,0,0,h,1,,2,,
EB6F80E8,Dendy,,,,0,32,8,,0,0,0,h,,,,,
EB74365E,NesNtsc,,,,1,256,0,8,0,0,0,h,1,,0,,
EB756DC7,NesNtsc,,,,0,32,0,8,0,0,0,h,1,,0,,
EB764567,Famicom,NAMCOT-3305,3305,,0,32,8,0,0,0,0,v,1,,0,,
EB803610,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
EB84C54C,NesNtsc,NES-AMROM,NES-AMROM-01,,7,128,0,8,0,0,0,h,1,,2,,
EB88D662,NesNtsc,,,,7,128,0,8,0,0,0,h,1,,2,,
EB90241B,NesNtsc,,,,6,256,0,8,8,0,0,v,1,,2,,
EB92B32A,Famicom,KONAMI-VRC-2,351948,VRC2,25,256,256,0,0,8,1,h,1,,3,,
EB97DCDC,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
EB9960EE,NesNtsc,NES-CNROM,NES-CNROM-07,,3,32,32,0,0,0,0,v,1,,2,,
EB9C0B6E,NesNtsc,,,,51,512,0,8,0,0,0,h,1,,1,,
EB9E3D7B,NesNtsc,,,,4,512,0,8,0,0,0,h,1,,0,,
EB9E75E7,NesNtsc,,,,562,384,128,0,8,0,0,v,1,,1,,
EBA09ADA,Dendy,,,,176,512,256,8,0,32,1,h,1,,2,,
EBA203FC,NesNtsc,,,,282,1024,1024,0,0,0,0,h,1,,0,,
EBA32A5C,NesNtsc,,,,29,128,0,32,8,0,0,v,1,,0,,
EBB1C045,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
EBB56E10,Dendy,,,,11,128,8,0,0,0,0,h,38,,0,,
EBB5E666,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
EBB84D81,NesNtsc,,,,1,128,0,8,0,0,0,h,1,,0,,
EBBB8C92,NesNtsc,,,,4,512,128,0,0,8,1,h,1,,0,,
EBC6E2E2,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
EBCF45BE,NesNtsc,,,,2,64,0,8,0,0,0,v,1,,2,,
EBCF8419,Famicom,HVC-TKROM,HVC-TKROM-02,MMC3B,4,256,128,0,0,8,1,h,1,,0,,
EBCFE7C5,NesNtsc,NES-SC1ROM,NES-SC1ROM-01,MMC1B2,1,64,128,0,0,0,0,h,1,,0,,
EBD0644D,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
EBD318D4,NesNtsc,,,,117,128,256,0,0,0,0,h,1,,0,,
EBD96A8D,NesNtsc,,,,45,512,512,0,0,0,0,h,1,,0,,
EBE3DCB4,NesNtsc,,,,1,64,16,0,0,0,0,h,1,,0,,
EBEFA348,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
EBF01E65,NesNtsc,,,,4,256,256,0,8,0,0,h,1,,0,,
EBF957E5,NesNtsc,,,,1,256,0,8,0,0,0,h,1,,0,,
EBFC2FFD,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
EBFCC1F7,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
EC04F0DA,NesNtsc,,,,6,256,0,8,8,0,0,v,1,,2,,
EC0517C4,Famicom,HVC-NROM-256,HVC-NROM-256K-02,,0,32,8,0,0,0,0,h,1,,0,,
EC08CC36,Dendy,,,,178,1024,0,8,0,8,1,h,1,,0,,
EC0FC2DE,NesNtsc,NES-SEROM,NES-SEROM-03,MMC1B2,1,32,32,0,0,0,0,h,1,,5,,
EC106744,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
EC1F9DA3,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
EC216AA7,NesNtsc,,,,4,256,256,0,0,8,1,h,1,,0,,
EC259856,NesNtsc,,,,1,128,128,0,0,8,1,h,1,,0,,
EC262BDB,NesNtsc,,,,562,256,0,32,8,0,0,v,1,,1,,
EC348210,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
EC3874D4,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
EC3B7B47,Famicom,,,,64,128,64,0,0,0,0,h,1,,0,,
EC40E71B,Famicom,JALECO-JF-14,JF-14,,140,128,128,0,0,0,0,v,1,,0,,
EC45682C,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
EC50DA84,NesNtsc,,,,0,32,0,8,0,0,0,v,1,,0,,
EC530F26,NesNtsc,,,,561,256,0,8,8,0,0,v,1,,2,,
EC57ED46,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
EC5E86BF,NesNtsc,,,,203,64,32,0,0,0,0,v,42,,0,,
EC6BFDF8,NesNtsc,,,,0,16,0,8,0,0,0,h,1,,0,,
EC6D910E,Famicom,,,,156,256,256,0,8,0,0,h,1,,0,,
EC7A705B,VT03,,,,256,32,88,0,0,0,0,h,1,,1,,
EC7C2070,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
EC7F897F,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
EC8A884F,Famicom,,,,3,32,32,0,0,0,0,v,1,,2,,
EC93FE27,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
EC968C51,NesNtsc,NES-DRROM,NES-DRROM-01,109,4,128,64,0,0,0,0,4,1,,0,,
EC9BBC11,NesNtsc,,,,25,32,16,0,0,0,0,h,1,,1,,
EC9C9E93,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
ECBBAAA4,VT03,,,,256,16,16,0,0,0,0,h,1,,1,,
ECBF33CE,Famicom,HVC-TKROM,HVC-TKROM-03,MMC3C,4,256,128,0,0,8,1,h,1,,0,,
ECC91535,NesNtsc,,,,4,128,128,0,8,0,0,h,1,,0,,
ECCD4089,NesNtsc,NES-SLROM,NES-SLROM-03,MMC1A,1,256,128,0,0,0,0,h,1,,0,,
ECE951EA,NesNtsc,,,,4,128,128,0,0,0,0,h,3,,0,,
ECEC80B4,Famicom,,,,75,128,128,,0,0,0,,,,,,
ECED5899,NesNtsc,,,,121,128,256,0,0,0,0,h,1,,0,,
ECF3964D,NesNtsc,,,,6,128,0,8,8,0,0,v,1,,0,,
ECFE604A,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
ED09FAF0,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
ED0AA77B,Famicom,,,,4,64,64,,0,0,0,,,,,,
ED2465BE,NesNtsc,NES-ELROM,NES-ELROM-01,MMC5,5,256,128,0,0,0,0,h,1,,0,,
ED26AE4E,NesNtsc,,,,4,256,256,0,0,0,0,h,1,,0,,
ED293BB2,NesNtsc,,,,201,128,32,0,0,0,0,v,1,,0,,
ED3402D2,NesNtsc,,,,3,32,16,0,0,0,0,h,1,,2,,
ED3E1526,NesNtsc,,,,309,128,0,8,8,0,0,h,1,,0,,
ED3FA60E,NesPal,NES-TLROM,NES-TLROM-03,MMC3C,4,128,256,0,0,0,0,h,1,,0,,
ED42CEF1,NesNtsc,,,,562,128,64,0,8,0,0,v,1,,1,,
ED46DAE9,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
ED481B7C,Dendy,,,,176,512,256,8,0,32,1,h,1,,2,,
ED4885E0,NesNtsc,,,,531,1024,0,8,8,0,0,h,1,,0,,
ED4984E0,Dendy,,,,2,128,0,8,0,0,0,v,1,,2,,
ED4B9F95,Dendy,,,,176,1024,0,8,0,8,1,h,1,,1,,
ED4D696F,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
ED53266B,NesNtsc,,,,5,512,256,0,0,0,0,h,42,,0,,
ED6C4D46,NesNtsc,,,,116,128,256,0,0,0,0,h,1,,0,,
ED6EB6BC,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
ED749E50,NesNtsc,,,,1,256,0,8,0,8,1,h,1,,0,,
ED77B453,NesPal,NES-UNROM,NES-UNROM-10,,2,128,0,8,0,0,0,v,1,,2,,
ED7F5555,NesPal,NES-SNROM,NES-SNROM-02,MMC1A,1,128,0,8,0,8,1,h,1,,0,,
EDA38049,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
EDB662C5,Famicom,,,,4,128,256,0,0,0,0,h,1,,0,,
EDC1CD49,NesNtsc,,,,202,128,64,0,0,0,0,h,42,,0,,
EDC3662B,NesNtsc,NES-SL1ROM,NES-SL1ROM-01,MMC1A,1,128,128,0,0,0,0,h,8,,0,,
EDC7E8C6,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
EDC84DF3,NesNtsc,,,,24,32,8,0,0,0,0,h,1,,0,,
EDCF1B71,NesNtsc,NES-ANROM,NES-ANROM-01,,7,128,0,8,0,0,0,h,1,,1,,
EDD8889A,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
EDDCC468,Famicom,,,,2,128,0,8,0,0,0,v,1,,2,,
EDDF0CA8,VT09,,,,256,4096,0,0,0,0,0,h,1,,0,,
EDE55D1C,NesNtsc,,,,6,32,32,0,0,0,0,v,1,,5,,
EDE708B9,NesNtsc,,,,4,128,256,0,0,0,0,h,1,,0,,
EDF60D23,NesNtsc,,,,87,32,16,0,0,0,0,v,1,,0,,
EDFEA185,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
EE0A9B41,NesNtsc,,,,10,128,128,0,0,8,1,h,1,,0,,
EE157F14,NesNtsc,,,,4,256,256,0,0,8,1,h,1,,0,,
EE1CAD03,NesNtsc,,,,4,256,256,0,0,0,0,h,1,,0,,
EE219A49,NesPal,NES-CNROM,NES-CNROM-07,,3,32,32,0,0,0,0,h,1,,2,,
EE21F263,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
EE31C528,NesNtsc,,,,0,16,0,8,0,0,0,h,1,,0,,
EE3A1CA8,Dendy,,,,162,1024,0,8,0,8,1,h,1,,0,,
EE43153E,Famicom,,,,4,128,128,,0,0,0,,,,,,
EE46B1AA,NesNtsc,,,,547,640,256,8,8,8,1,h,1,,0,,
EE48E0E4,NesNtsc,,,,52,256,256,0,0,0,0,h,1,,0,,
EE49F509,Dendy,,,,176,512,256,8,0,32,1,h,1,,2,,
EE4B2A80,NesNtsc,,,,6,256,0,32,8,0,0,v,1,,1,,
EE55D5A8,NesNtsc,,,,4,256,128,0,8,0,0,h,1,,0,,
EE5618C0,Dendy,,,,4,128,128,0,0,0,0,h,1,,0,,
EE62AC32,NesNtsc,,,,320,1024,0,8,0,0,0,h,1,,0,,
EE63ACCA,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
EE644BD6,NesNtsc,,,,562,128,128,0,8,0,0,v,1,,1,,
EE66C5E8,Dendy,,,,176,256,256,0,0,32,1,h,1,,2,,
EE6892EB,NesNtsc,NES-UNROM,NES-UNROM-09,,2,128,0,8,0,0,0,v,1,,2,,
EE6EF957,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,1,,
EE7614E8,Famicom,,,,4,256,128,,8,0,0,,,,,,
EE7E61DE,NesNtsc,,,,0,32,8,0,0,0,0,v,45,,0,,
EE810D55,Dendy,,,,192,512,256,4,0,8,1,h,1,,0,,
EE82B3EA,NesNtsc,,,,120,96,0,8,0,0,0,v,1,,0,,
EE8AF512,VsSystem,,,,75,64,64,0,2,0,0,4,5,,0,0,2
EE8D1754,NesNtsc,,,,4,256,256,0,0,8,1,h,1,,0,,
EE8E6553,Famicom,HVC-EWROM,HVC-EWROM-02,MMC5,5,256,256,0,0,32,1,h,1,,0,,
EE921D8E,NesNtsc,KONAMI-SLROM,351908,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
EE9548AD,Dendy,,,,195,256,256,8,0,8,1,h,1,,0,,
